Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:12,12,8001F8C20,12,8001F8C20,21.75,US Dollar,21.75,US Dollar,Reinvestment,0
2022/09/01 00:03,70,100428660,113798,80DC756E0,13171425.53,US Dollar,13171425.53,US Dollar,Cheque,1
2022/09/01 00:13,10,8003234C0,11405,8024EB6D0,31.33,US Dollar,31.33,US Dollar,Credit Card,0
2022/09/01 00:07,10,8002FF540,10,8002FF540,141275.83,US Dollar,141275.83,US Dollar,Reinvestment,0
2022/09/01 00:02,1,800157300,1,800157300,16.29,US Dollar,16.29,US Dollar,Reinvestment,0
2022/09/01 00:28,220,800115860,220,800115860,3.53,US Dollar,3.53,US Dollar,Reinvestment,0
2022/09/01 00:23,231004,812EE86F0,21940,812EE89C0,3401.73,US Dollar,3401.73,US Dollar,ACH,1
2022/09/01 00:25,12,800059230,12,800059230,77285.26,US Dollar,77285.26,US Dollar,Reinvestment,0
2022/09/01 00:09,1467,80033C660,1467,80033C660,1836557.89,US Dollar,1836557.89,US Dollar,Reinvestment,0
2022/09/01 00:01,10,800174D50,10,800174D50,2448390.29,US Dollar,2448390.29,US Dollar,Reinvestment,0
2022/09/01 00:13,12,80005A2A0,12,80005A2A0,261681.48,US Dollar,261681.48,US Dollar,Reinvestment,0
2022/09/01 19:27,150240,812D22980,48309,811C599A0,5971.98,Saudi Riyal,5971.98,Saudi Riyal,ACH,1
2022/09/01 00:21,10,800171EA0,10,800171EA0,14.24,US Dollar,14.24,US Dollar,Reinvestment,0
2022/09/01 00:24,10,80005E100,10,80005E100,36.56,US Dollar,36.56,US Dollar,Cash,0
2022/09/01 00:17,3274,8001F5C20,3274,8001F5C20,5714.03,US Dollar,5714.03,US Dollar,Reinvestment,0
2022/09/01 00:00,10,8002BA920,30851,80B473A70,6.53,US Dollar,6.53,US Dollar,Credit Card,0
2022/09/01 00:20,1601,8003286C0,1601,8003286C0,14447.1,US Dollar,14447.1,US Dollar,Reinvestment,0
2022/09/01 00:09,1420,8003E3C00,1420,800404E00,3205.46,US Dollar,3205.46,US Dollar,Cheque,0
2022/09/01 00:01,10,8002132A0,10,8002132A0,446.32,US Dollar,446.32,US Dollar,Reinvestment,0
2022/09/01 00:16,1467,80038E6F0,1467,80038E6F0,131985.29,US Dollar,131985.29,US Dollar,Reinvestment,0
2022/09/01 00:12,220,8001325C0,1588,8003C0700,321.51,US Dollar,321.51,US Dollar,Cash,0
2022/09/01 00:23,1362,800428E90,1362,800428E90,3.55,US Dollar,3.55,US Dollar,Reinvestment,0
2022/09/01 00:18,12,8001A37B0,12,8001A37B0,665644.14,US Dollar,665644.14,US Dollar,Reinvestment,0
2022/09/01 00:10,1,8001A9900,12,8002FC5B0,42.36,US Dollar,42.36,US Dollar,Cheque,0
2022/09/01 00:22,10,80005E380,10,8001146D0,6950.29,US Dollar,6950.29,US Dollar,Cheque,0
2022/09/01 00:01,1,8001AB940,1,8001AB940,15.77,US Dollar,15.77,US Dollar,Reinvestment,0
2022/09/01 00:08,1588,80034DC00,1467,81276A970,149.83,US Dollar,149.83,US Dollar,Credit Card,0
2022/09/01 00:11,10,80014B530,10,80014B530,72055.51,US Dollar,72055.51,US Dollar,Reinvestment,0
2022/09/01 00:03,3210,80018D290,3210,80018D290,8681.86,US Dollar,8681.86,US Dollar,Reinvestment,0
2022/09/01 00:22,1420,800426970,1420,800426970,536847.5,US Dollar,536847.5,US Dollar,Reinvestment,0
2022/09/01 00:17,220,800187940,216645,80DE37390,73.56,US Dollar,73.56,US Dollar,Credit Card,0
2022/09/01 00:17,1,8002B5940,1,8002B5940,11.44,US Dollar,11.44,US Dollar,Reinvestment,0
2022/09/01 00:05,220,8001C6100,220,8001C6100,35627.13,US Dollar,35627.13,US Dollar,Reinvestment,0
2022/09/01 00:25,70,100428660,10,800059F50,5105.92,US Dollar,5105.92,US Dollar,Cheque,0
2022/09/01 00:04,220,8002BA6F0,10,8002BA920,6228476.0,US Dollar,6228476.0,US Dollar,Cheque,0
2022/09/01 00:18,1,800335550,1,800335550,16.56,US Dollar,16.56,US Dollar,Reinvestment,0
2022/09/01 00:13,513,800330A90,513,800330A90,9.82,US Dollar,9.82,US Dollar,Reinvestment,0
2022/09/04 04:56,220271,81114D580,13145,809BD8BC0,9743.15,US Dollar,9743.15,US Dollar,ACH,1
2022/09/01 00:12,70,1004286A8,24144,80D9B69A0,8873.07,Euro,8873.07,Euro,Cash,1
2022/09/01 00:02,1411,800AC9E20,1124,814233CC0,146.97,US Dollar,146.97,US Dollar,Credit Card,0
2022/09/01 00:26,10,80016DF20,10,80016DF20,9353.73,US Dollar,9353.73,US Dollar,Reinvestment,0
2022/09/01 00:26,1,8001F0450,1,8001F0450,674655.24,US Dollar,674655.24,US Dollar,Reinvestment,0
2022/09/01 00:18,1,80034B060,1,80034B060,42195.33,US Dollar,42195.33,US Dollar,Reinvestment,0
2022/09/03 14:28,1047,8031B5390,241869,80F390FC0,12427.99,Swiss Franc,12427.99,Swiss Franc,ACH,1
2022/09/01 00:08,1292,8003BCF50,1292,8003BCF50,15.89,US Dollar,15.89,US Dollar,Reinvestment,0
2022/09/01 00:15,513,8003BD920,513,8003BD920,1594503.78,US Dollar,1594503.78,US Dollar,Reinvestment,0
2022/09/01 00:15,220,8003F4450,220,8003F4450,59186.33,US Dollar,59186.33,US Dollar,Reinvestment,0
2022/09/01 00:19,1,8003D6F80,1,8003D6F80,10711.77,US Dollar,10711.77,US Dollar,Reinvestment,0
2022/09/01 00:10,1420,8003AD860,1420,8003AD860,11.48,US Dollar,11.48,US Dollar,Reinvestment,0
2022/09/01 00:07,1362,8002B9740,1362,8002B9740,11.65,US Dollar,11.65,US Dollar,Reinvestment,0
2022/09/01 00:22,1,800128AC0,10,80012AB70,24756.1,US Dollar,24756.1,US Dollar,Credit Card,0
2022/09/01 00:08,1588,8003B64F0,1588,8003B64F0,4.03,US Dollar,4.03,US Dollar,Reinvestment,0
2022/09/01 00:04,1292,8004030A0,1292,8004030A0,4.51,US Dollar,4.51,US Dollar,Reinvestment,0
2022/09/01 00:02,220,80026B6A0,220,80026B6A0,675192.17,US Dollar,675192.17,US Dollar,Reinvestment,0
2022/09/01 00:14,1467,80026CE40,1467,80026CE40,776.31,US Dollar,776.31,US Dollar,Reinvestment,0
2022/09/01 00:23,1601,80032AF80,1601,80032AF80,14.35,US Dollar,14.35,US Dollar,Reinvestment,0
2022/09/01 00:04,3432,80033F590,3432,80033F590,1569.12,US Dollar,1569.12,US Dollar,Reinvestment,0
2022/09/01 00:06,220,8002BBBC0,1665,8003DAEE0,1348062.98,US Dollar,1348062.98,US Dollar,Wire,0
2022/09/01 00:26,12,8001A4930,12,8001A4930,4.86,US Dollar,4.86,US Dollar,Reinvestment,0
2022/09/01 00:02,1,800128AC0,10,80012AB70,773.43,US Dollar,773.43,US Dollar,ACH,0
2022/09/01 15:25,3051,8012E62B0,241869,80F390FC0,13315.35,Swiss Franc,13315.35,Swiss Franc,ACH,1
2022/09/01 00:20,70,100428978,141312,80FC59DE0,56042.84,Swiss Franc,56042.84,Swiss Franc,Cheque,1
2022/09/01 00:25,10,80038FC30,10,80038FC30,1626.37,US Dollar,1626.37,US Dollar,Reinvestment,0
2022/09/01 00:14,220,800160E00,220,800160E00,4313.88,US Dollar,4313.88,US Dollar,Reinvestment,0
2022/09/01 00:17,3685,8003F5F50,3685,8003F5F50,5173.44,US Dollar,5173.44,US Dollar,Reinvestment,0
2022/09/01 10:19,18617,8038D3520,24482,801C0F2B0,13712.96,Euro,13712.96,Euro,ACH,1
2022/09/01 00:14,10,80019EFB0,10,80019EFB0,8.05,US Dollar,8.05,US Dollar,Reinvestment,0
2022/09/01 00:04,1,8001082E0,1,8001082E0,9690.68,US Dollar,9690.68,US Dollar,Reinvestment,0
2022/09/01 00:14,12,8001A4930,1,8001C9F20,2775.13,US Dollar,2775.13,US Dollar,Cash,0
2022/09/01 00:19,1,800189670,1,800189670,3.77,US Dollar,3.77,US Dollar,Reinvestment,0
2022/09/01 00:26,70,1004286A8,2591,800926A30,37145.3,Euro,37145.3,Euro,Cheque,1
2022/09/01 00:23,1,8001EB780,1,8001EB780,4561.68,US Dollar,4561.68,US Dollar,Reinvestment,0
2022/09/01 00:04,220,80024DB90,220,80024DB90,114762.26,US Dollar,114762.26,US Dollar,Reinvestment,0
2022/09/01 00:22,12,80011B620,12,80011B620,11142.82,US Dollar,11142.82,US Dollar,Reinvestment,0
2022/09/01 00:45,70,1004286A8,111326,812BD4500,4943.97,Euro,4943.97,Euro,Cheque,1
2022/09/01 00:01,3552,8003E8E80,3552,8003E8E80,645.61,US Dollar,645.61,US Dollar,Reinvestment,0
2022/09/01 00:08,1,8000EBAC0,1,8000EBAC0,14.26,US Dollar,14.26,US Dollar,Reinvestment,0
2022/09/01 00:15,10,800118D50,10,800128000,10322.13,US Dollar,10322.13,US Dollar,Wire,0
2022/09/01 00:05,1,8000F7850,1467,80027F1C0,3099.95,US Dollar,3099.95,US Dollar,Cheque,0
2022/09/01 00:13,10,80005AD90,10,80005AD90,22.13,US Dollar,22.13,US Dollar,Reinvestment,0
2022/09/01 00:14,10,800056660,10,800056660,14.84,US Dollar,14.84,US Dollar,Reinvestment,0
2022/09/01 00:00,1,8003E9800,1,8003E9800,6.73,US Dollar,6.73,US Dollar,Reinvestment,0
2022/09/01 00:25,1362,8002BCA10,24032,808EBB820,22.77,US Dollar,22.77,US Dollar,Credit Card,0
2022/09/01 00:17,220,8001E9150,220,8001E9150,1087.95,US Dollar,1087.95,US Dollar,Reinvestment,0
2022/09/01 00:09,1292,8003AFEA0,1292,8003AFEA0,21622.52,US Dollar,21622.52,US Dollar,Reinvestment,0
2022/09/01 00:01,1292,8003AF240,1292,8003AF240,16.73,US Dollar,16.73,US Dollar,Reinvestment,0
2022/09/01 00:26,70,100428660,1665,8003C71D0,10909.54,US Dollar,10909.54,US Dollar,Cheque,0
2022/09/01 00:28,10,80015F8E0,10,80015F8E0,4421.23,US Dollar,4421.23,US Dollar,Reinvestment,0
2022/09/01 00:23,10,80005B110,10,80005B110,18.48,US Dollar,18.48,US Dollar,Reinvestment,0
2022/09/01 00:28,10,80015FF20,10,80015FF20,5727.08,US Dollar,5727.08,US Dollar,Reinvestment,0
2022/09/01 00:16,1420,80034F0A0,1420,80034F0A0,24.59,US Dollar,24.59,US Dollar,Reinvestment,0
2022/09/01 00:00,10,80016CCE0,10,80016CCE0,9.63,US Dollar,9.63,US Dollar,Reinvestment,0
2022/09/01 00:18,1665,800420580,1665,800420580,3.62,US Dollar,3.62,US Dollar,Reinvestment,0
2022/09/01 00:13,70,100428660,1,800199240,5568.82,US Dollar,5568.82,US Dollar,Cash,0
2022/09/01 00:12,220,800338720,220,800338720,1053.46,US Dollar,1053.46,US Dollar,Reinvestment,0
2022/09/01 00:23,12,800257810,12,800257810,11.84,US Dollar,11.84,US Dollar,Reinvestment,0
2022/09/01 00:07,1,80032AFD0,1,80032AFD0,24.56,US Dollar,24.56,US Dollar,Reinvestment,0
2022/09/04 19:11,214050,80537F610,17554,806C8F2A0,349281.29,Ruble,349281.29,Ruble,ACH,1
2022/09/01 00:10,513,8003116A0,513,8003116A0,16.33,US Dollar,16.33,US Dollar,Reinvestment,0
2022/09/01 01:27,3242,801BF9690,22828,801BFA830,1609.83,US Dollar,1609.83,US Dollar,ACH,1
2022/09/01 00:24,1,8001A4F40,1,8001A4F40,335946.23,US Dollar,335946.23,US Dollar,Reinvestment,0
2022/09/01 00:22,1,8001093C0,1,8001093C0,29557.26,US Dollar,29557.26,US Dollar,Reinvestment,0
2022/09/01 00:18,12,8002BB390,12,8002BB390,10.97,US Dollar,10.97,US Dollar,Reinvestment,0
2022/09/01 00:13,220,80010C2F0,12,80012A760,7104381.9,US Dollar,7104381.9,US Dollar,Cash,0
2022/09/01 00:06,10,8002BD6F0,10,8002BD6F0,21188.32,US Dollar,21188.32,US Dollar,Reinvestment,0
2022/09/01 00:23,1467,8002C64E0,1467,8002C64E0,28239.34,US Dollar,28239.34,US Dollar,Reinvestment,0
2022/09/01 00:21,1,8001F95B0,115363,81327AF60,144.66,US Dollar,144.66,US Dollar,Credit Card,0
2022/09/01 00:02,1,80039D920,1,80039D920,445013.37,US Dollar,445013.37,US Dollar,Reinvestment,0
2022/09/01 00:04,1,8000F4510,11813,8011305D0,9.82,US Dollar,9.82,US Dollar,Credit Card,0
2022/09/04 14:59,48309,811C599A0,119,811C597B0,64379.45,Saudi Riyal,64379.45,Saudi Riyal,ACH,1
2022/09/01 00:16,908,8005FB700,143995,813600910,3.16,US Dollar,3.16,US Dollar,Credit Card,0
2022/09/01 00:16,10,800052F90,10,800052F90,1111098.7,US Dollar,1111098.7,US Dollar,Reinvestment,0
2022/09/01 00:33,70,100428978,241121,80F1D73F0,504.96,Swiss Franc,504.96,Swiss Franc,Cheque,1
2022/09/01 00:00,1,8001409E0,10,800173690,4743.61,US Dollar,4743.61,US Dollar,Cheque,0
2022/09/03 04:39,14099,801F8CCB0,24144,801C92FF0,14819.83,Euro,14819.83,Euro,ACH,1
2022/09/01 00:20,1674,8003E4CF0,1674,8003E4CF0,6345.59,US Dollar,6345.59,US Dollar,Reinvestment,0
2022/09/01 00:28,220,8003A7770,220,8003A7770,5594.03,US Dollar,5594.03,US Dollar,Reinvestment,0
2022/09/01 00:26,23833,8018859B0,23833,8018859B0,3231020.27,US Dollar,3231020.27,US Dollar,Reinvestment,0
2022/09/01 00:05,11157,800ACA9C0,11157,800ACA9C0,192154.42,US Dollar,192154.42,US Dollar,Reinvestment,0
2022/09/01 00:06,3370,800216840,3370,800216840,35.29,US Dollar,35.29,US Dollar,Reinvestment,0
2022/09/01 00:12,1,800140320,1,800140320,408722.4,US Dollar,408722.4,US Dollar,Reinvestment,0
2022/09/01 00:26,10,800058100,1688,8005FD430,159271.0,US Dollar,159271.0,US Dollar,ACH,0
2022/09/02 07:29,28183,80BF4C160,241869,80F390FC0,295.9,Swiss Franc,295.9,Swiss Franc,ACH,1
2022/09/01 00:19,3744,800417A60,3744,800417A60,22.79,US Dollar,22.79,US Dollar,Reinvestment,0
2022/09/01 00:27,1,8003114D0,1588,8003A5320,16646.92,US Dollar,16646.92,US Dollar,Cheque,0
2022/09/01 00:12,220,800171E00,220,800171E00,718536.03,US Dollar,718536.03,US Dollar,Reinvestment,0
2022/09/01 00:29,10,8003C3DA0,1420,8002FD7B0,5015383.04,US Dollar,5015383.04,US Dollar,Cash,0
2022/09/01 00:27,70,100428660,1362,80025B860,3686.36,US Dollar,3686.36,US Dollar,Cash,0
2022/09/01 00:28,12,80141ED50,23885,805DEB4F0,77.15,US Dollar,77.15,US Dollar,Credit Card,0
2022/09/01 00:11,10,8000ED4A0,10,8000ED4A0,436.68,US Dollar,436.68,US Dollar,Reinvestment,0
2022/09/01 00:19,1,8001545F0,1,8001545F0,185601.82,US Dollar,185601.82,US Dollar,Reinvestment,0
2022/09/01 00:00,1588,800325BD0,1588,800325BD0,809787.39,US Dollar,809787.39,US Dollar,Reinvestment,0
2022/09/01 00:28,1362,80021C0B0,1362,80021C0B0,1444.37,US Dollar,1444.37,US Dollar,Reinvestment,0
2022/09/01 00:19,1,8001A9900,12,8002FC5B0,177.41,US Dollar,177.41,US Dollar,Credit Card,0
2022/09/01 01:52,70,1004286A8,234222,80DA92320,7.92,Euro,7.92,Euro,Cheque,1
2022/09/01 00:15,1362,800404620,1362,800404620,20055.63,US Dollar,20055.63,US Dollar,Reinvestment,0
2022/09/01 00:01,1,8001CEB90,1,8001CEB90,17.25,US Dollar,17.25,US Dollar,Reinvestment,0
2022/09/01 00:16,220,8001C8C51,1420,8003093C1,0.025852,Bitcoin,0.025852,Bitcoin,Bitcoin,0
2022/09/01 00:00,3209,8000F4670,3209,8000F4670,14675.57,US Dollar,14675.57,US Dollar,Reinvestment,0
2022/09/01 00:08,1,80014F510,2952,801A199F0,188.12,US Dollar,188.12,US Dollar,Credit Card,0
2022/09/02 12:47,24850,80A09CF50,23833,8067AD0A0,4646.02,US Dollar,4646.02,US Dollar,ACH,1
2022/09/01 00:15,3546,8003E3F90,3546,8003E3F90,7394.05,US Dollar,7394.05,US Dollar,Reinvestment,0
2022/09/01 00:08,1292,800302F00,1292,800302F00,14.13,US Dollar,14.13,US Dollar,Reinvestment,0
2022/09/01 00:16,12,8001F2380,16031,8121E3300,77.93,US Dollar,77.93,US Dollar,Credit Card,0
2022/09/01 00:21,1688,8003D8910,1688,8003D8910,2366.12,US Dollar,2366.12,US Dollar,Reinvestment,0
2022/09/01 00:24,1665,8003C71D0,1665,8003C71D0,34046.58,US Dollar,34046.58,US Dollar,Reinvestment,0
2022/09/01 00:09,1420,8003BAAF0,1420,8003BAAF0,16.6,US Dollar,16.6,US Dollar,Reinvestment,0
2022/09/01 00:13,1,8001DDFC0,1,8001DDFC0,17.9,US Dollar,17.9,US Dollar,Reinvestment,0
2022/09/01 00:11,1292,800213AD0,220,80025CF70,7612.85,US Dollar,7612.85,US Dollar,Credit Card,0
2022/09/01 00:06,3246,80013C320,3246,80013C320,79.96,US Dollar,79.96,US Dollar,Reinvestment,0
2022/09/01 00:20,1,80005C0A0,1,80005C0A0,4735.15,US Dollar,4735.15,US Dollar,Reinvestment,0
2022/09/01 00:04,1588,80034E600,1588,80034E600,20.51,US Dollar,20.51,US Dollar,Reinvestment,0
2022/09/01 00:16,1,8000F7850,1,8001003A0,1544.01,US Dollar,1544.01,US Dollar,Cheque,0
2022/09/01 00:20,10,8002D1460,10,8002D1460,310688.04,US Dollar,310688.04,US Dollar,Reinvestment,0
2022/09/01 00:00,1420,8005DFEB0,1420,8005DFEB0,897.37,US Dollar,897.37,US Dollar,Reinvestment,0
2022/09/01 00:09,10,80011D3F0,10,8003B5DC0,1686.7,US Dollar,1686.7,US Dollar,Credit Card,0
2022/09/01 00:04,12,8001A7E70,12,8001A7E70,894293.97,US Dollar,894293.97,US Dollar,Reinvestment,0
2022/09/01 00:29,12,8000ED150,12,8000ED150,9.82,US Dollar,9.82,US Dollar,Reinvestment,0
2022/09/01 00:25,513,80032A390,513,80032A390,31676.3,US Dollar,31676.3,US Dollar,Reinvestment,0
2022/09/01 00:17,1,800424DC0,1,800424DC0,23435.53,US Dollar,23435.53,US Dollar,Reinvestment,0
2022/09/01 01:09,19329,80DEF3AB0,213952,80DEF52A0,598.5,US Dollar,598.5,US Dollar,ACH,1
2022/09/03 12:08,71,804ABCE90,213737,805494C30,621578.18,Rupee,621578.18,Rupee,ACH,1
2022/09/01 00:05,1362,80034A530,1362,80034A530,43290.92,US Dollar,43290.92,US Dollar,Reinvestment,0
2022/09/01 00:05,10,8003C3DA0,1420,8002FD7B0,1699516.66,US Dollar,1699516.66,US Dollar,Cheque,0
2022/09/01 00:21,1,8001545F0,1,8001545F0,10.75,US Dollar,10.75,US Dollar,Reinvestment,0
2022/09/01 00:04,12,8001A4930,1,8001C9F20,31481.98,US Dollar,31481.98,US Dollar,Cheque,0
2022/09/01 00:14,70,100428660,1665,8003F8640,10519.21,US Dollar,10519.21,US Dollar,Credit Card,0
2022/09/01 00:13,12,800106D00,1588,800325CC0,14624709.73,US Dollar,14624709.73,US Dollar,Cheque,0
2022/09/01 00:21,70,100428660,1124,800825340,389769.39,US Dollar,389769.39,US Dollar,Cheque,1
2022/09/01 00:20,3624,800345650,3624,800345650,1160.61,US Dollar,1160.61,US Dollar,Reinvestment,0
2022/09/01 00:13,10,8002B76B0,10,8002B76B0,613.56,US Dollar,613.56,US Dollar,Reinvestment,0
2022/09/01 00:27,1420,80024CDE0,10,8002B9030,1530.7,US Dollar,1530.7,US Dollar,Cheque,0
2022/09/01 00:03,1,8003011F0,1,8003011F0,12.98,US Dollar,12.98,US Dollar,Reinvestment,0
2022/09/03 03:54,129974,80FE25690,241869,80F390FC0,9547.03,Swiss Franc,9547.03,Swiss Franc,ACH,1
2022/09/01 00:05,1,800143B00,513,8003231B0,196.33,US Dollar,196.33,US Dollar,Cash,0
2022/09/01 00:09,12,8001A8960,12,8001A8960,4.53,US Dollar,4.53,US Dollar,Reinvestment,0
2022/09/01 00:15,12,8004169A0,242295,8139B5370,33.82,US Dollar,33.82,US Dollar,Credit Card,0
2022/09/01 00:16,3211,80022AF40,3211,80022AF40,2105.71,US Dollar,2105.71,US Dollar,Reinvestment,0
2022/09/01 00:09,3374,8001DA0E0,3374,8001DA0E0,10558.74,US Dollar,10558.74,US Dollar,Reinvestment,0
2022/09/01 00:20,220,8004227C0,1,8004228B0,1419899.0,US Dollar,1419899.0,US Dollar,Cheque,0
2022/09/01 00:05,10,800309180,10,800309180,1807.95,US Dollar,1807.95,US Dollar,Reinvestment,0
2022/09/01 00:25,10,8002670F0,1292,8003AEA10,12970.55,US Dollar,12970.55,US Dollar,ACH,0
2022/09/01 00:02,1,800392CB0,1,800392CB0,27415.33,US Dollar,27415.33,US Dollar,Reinvestment,0
2022/09/01 00:00,220,800132390,220,800132390,19.23,US Dollar,19.23,US Dollar,Reinvestment,0
2022/09/01 00:17,220,8002BBBC0,1665,8003DAEE0,25534.62,US Dollar,25534.62,US Dollar,Credit Card,0
2022/09/01 00:17,1467,80032BCD0,1467,80032BCD0,153974.99,US Dollar,153974.99,US Dollar,Reinvestment,0
2022/09/01 00:16,1,8002B62D0,1362,80033B380,191.44,US Dollar,191.44,US Dollar,Credit Card,0
2022/09/01 00:06,10,8000F5200,10,8000F5200,36682.97,US Dollar,36682.97,US Dollar,Reinvestment,0
2022/09/01 00:29,1,8001AADD0,1,8001AADD0,10.05,US Dollar,10.05,US Dollar,Reinvestment,0
2022/09/01 00:09,10,800330360,10,800330360,51742705.44,US Dollar,51742705.44,US Dollar,Reinvestment,0
2022/09/01 00:19,10,8001F5A30,10,8001F5A30,9.23,US Dollar,9.23,US Dollar,Reinvestment,0
2022/09/04 09:31,2845,801E2BC20,220504,807E97240,230.27,UK Pound,230.27,UK Pound,ACH,1
2022/09/01 00:17,1,800218810,1,800218810,24.29,US Dollar,24.29,US Dollar,Reinvestment,0
2022/09/01 00:14,513,80033DB40,513,80033DB40,4590.26,US Dollar,4590.26,US Dollar,Reinvestment,0
2022/09/01 00:28,10,800059840,10,800059840,167.41,US Dollar,167.41,US Dollar,Cheque,0
2022/09/01 00:08,1467,801008340,111764,8082250C0,16.9,US Dollar,16.9,US Dollar,Credit Card,0
2022/09/01 00:15,1362,80028CB40,1362,80028CB40,383096.75,US Dollar,383096.75,US Dollar,Reinvestment,0
2022/09/01 00:14,12,800043C00,12,800132080,4557.73,US Dollar,4557.73,US Dollar,Cash,0
2022/09/01 00:22,3593,80038A620,1,80038D9F0,0.01,US Dollar,0.01,US Dollar,Cash,0
2022/09/01 00:25,1362,8002B9880,1362,8002B9880,485.06,US Dollar,485.06,US Dollar,Reinvestment,0
2022/09/01 00:05,1588,8003E1930,1588,8003E1930,4024.95,US Dollar,4024.95,US Dollar,Reinvestment,0
2022/09/01 00:11,1362,80032A700,1362,80032A700,3.73,US Dollar,3.73,US Dollar,Reinvestment,0
2022/09/01 00:05,10,8001CF7B0,1601,800347980,4828.14,US Dollar,4828.14,US Dollar,Credit Card,0
2022/09/01 00:11,1467,80030B570,1467,80030B570,6.41,US Dollar,6.41,US Dollar,Reinvestment,0
2022/09/01 04:33,21174,800737690,20,80020C5B0,8630.4,Euro,8630.4,Euro,ACH,1
2022/09/01 00:23,1,800155BB0,1,800155BB0,22.58,US Dollar,22.58,US Dollar,Reinvestment,0
2022/09/01 00:00,10,80005AD90,1,8001C6920,65669.07,US Dollar,65669.07,US Dollar,Cheque,0
2022/09/01 00:20,12,8000F42A0,12,8000F42A0,524928.98,US Dollar,524928.98,US Dollar,Reinvestment,0
2022/09/01 00:08,12,800223C90,12,800223C90,22.93,US Dollar,22.93,US Dollar,Reinvestment,0
2022/09/01 00:24,12,80013C0F0,12,80013C0F0,4.84,US Dollar,4.84,US Dollar,Reinvestment,0
2022/09/01 00:00,3432,800222280,3432,800222280,2115.85,US Dollar,2115.85,US Dollar,Reinvestment,0
2022/09/01 00:23,1420,8002258B0,1420,8002258B0,23.95,US Dollar,23.95,US Dollar,Reinvestment,0
2022/09/01 00:11,1420,8003D51D0,1420,8003D51D0,19717.08,US Dollar,19717.08,US Dollar,Reinvestment,0
2022/09/01 00:15,220,8003035C0,220,8003035C0,346.81,US Dollar,346.81,US Dollar,Reinvestment,0
2022/09/01 00:12,220,800157940,220,800157940,1842.62,US Dollar,1842.62,US Dollar,Reinvestment,0
2022/09/01 00:06,10,80030B3E0,10,80030B3E0,14.02,US Dollar,14.02,US Dollar,Reinvestment,0
2022/09/01 00:27,10,8001523C0,10,8003EDD40,3830.93,US Dollar,3830.93,US Dollar,Cheque,0
2022/09/01 00:28,3553,8002C56D0,3553,8002C56D0,828.41,US Dollar,828.41,US Dollar,Reinvestment,0
2022/09/01 00:20,3472,800254670,3472,800254670,14650.2,US Dollar,14650.2,US Dollar,Reinvestment,0
2022/09/01 00:07,220,80013EE90,220,80013EE90,15.58,US Dollar,15.58,US Dollar,Reinvestment,0
2022/09/01 00:22,1292,8001CFB50,1292,8001CFB50,16.45,US Dollar,16.45,US Dollar,Reinvestment,0
2022/09/01 00:29,12,8003DFF30,4403,802650080,21.84,US Dollar,21.84,US Dollar,Credit Card,0
2022/09/01 00:11,220,80021FFF0,220,80021FFF0,197031.97,US Dollar,197031.97,US Dollar,Reinvestment,0
2022/09/01 00:22,12,800137450,12,8001CF680,447.61,US Dollar,447.61,US Dollar,Cash,0
2022/09/01 00:26,1292,800170250,1292,800170250,11.12,US Dollar,11.12,US Dollar,Reinvestment,0
2022/09/01 00:25,1,8001275E0,1420,8002ED740,12055.59,US Dollar,12055.59,US Dollar,Credit Card,0
2022/09/01 00:04,1292,8001B5340,1292,8001B5340,3260.13,US Dollar,3260.13,US Dollar,Reinvestment,0
2022/09/01 00:13,1601,80034BC10,1601,80034BC10,12.32,US Dollar,12.32,US Dollar,Reinvestment,0
2022/09/01 00:16,1,800252D10,1,800345910,4728.39,US Dollar,4728.39,US Dollar,Credit Card,0
2022/09/01 00:25,10,8002BFE60,10,8002BFE60,3.47,US Dollar,3.47,US Dollar,Reinvestment,0
2022/09/01 00:06,1467,80026CE40,1467,80026CE40,13.34,US Dollar,13.34,US Dollar,Reinvestment,0
2022/09/01 00:07,12,800043C00,12,800132080,8612.46,US Dollar,8612.46,US Dollar,Cheque,0
2022/09/01 00:07,3278,8001A4F90,3278,8001A4F90,3009.8,US Dollar,3009.8,US Dollar,Reinvestment,0
2022/09/01 00:11,1292,8001EDEE0,1292,8001EDEE0,15.8,US Dollar,15.8,US Dollar,Reinvestment,0
2022/09/01 00:03,1,8000F8AB0,1,8000F8AB0,17.05,US Dollar,17.05,US Dollar,Reinvestment,0
2022/09/01 00:02,1,80005E740,1362,800256180,23290.53,US Dollar,23290.53,US Dollar,Cash,0
2022/09/01 00:25,1292,8001E5FA0,1292,8001E5FA0,16.24,US Dollar,16.24,US Dollar,Reinvestment,0
2022/09/01 00:11,1292,8001CFB50,1292,8001CFB50,4840.02,US Dollar,4840.02,US Dollar,Reinvestment,0
2022/09/01 00:11,10,800268440,10,800268440,2014.21,US Dollar,2014.21,US Dollar,Reinvestment,0
2022/09/01 00:17,1292,800257E40,1292,800257E40,11.8,US Dollar,11.8,US Dollar,Reinvestment,0
2022/09/01 00:11,1467,8001EE570,1467,8001EE570,3013.67,US Dollar,3013.67,US Dollar,Reinvestment,0
2022/09/01 00:27,1,800392630,1,800392630,34118.51,US Dollar,34118.51,US Dollar,Reinvestment,0
